1272530375758,2,10.375,-0.8125,-50.375
1272530375761,1,0.6537767,0.6946377,8.962189
1272530375835,3,272.0,0.0,3.0
1272530375837,2,9.625,-0.8125,-50.375
1272530375846,1,0.46309182,0.040861044,9.152874
1272530375946,3,272.0,-2.0,3.0
1272530375948,2,9.375,-1.3125,-50.375
1272530375950,1,0.50395286,0.3405087,9.575105
1272530375995,3,267.0,0.0,3.0
1272530375997,2,9.125,-1.625,-50.125
1272530375999,1,0.46309182,0.0,9.275456
1272530376075,3,266.0,-1.0,1.0
1272530376077,2,9.375,-2.375,-50.125
1272530376079,1,0.19068487,0.10896278,9.084772
1272530376173,3,262.0,-1.0,2.0
1272530376176,2,9.375,-3.125,-50.125
1272530376178,1,0.29964766,0.10896278,9.112013
1272530376237,3,261.0,0.0,3.0
1272530376239,2,8.875,-3.375,-49.375
1272530376241,1,0.50395286,0.040861044,8.921328
1272530376315,3,265.0,-4.0,2.0
1272530376317,2,9.375,-3.125,-49.375
1272530376319,1,0.27240697,0.5720546,8.853226
1272530376397,3,261.0,-1.0,-1.0
1272530376399,2,9.625,-2.875,-49.125
1272530376401,1,-0.19068487,0.14982383,9.425281
1272530376513,3,270.0,-5.0,0.0
1272530376515,2,10.875,-2.625,-48.875
1272530376517,1,-0.08172209,0.8036005,9.275456
1272530376591,3,270.0,-3.0,-3.0
1272530376593,2,11.875,-2.625,-48.875
1272530376595,1,-0.46309182,0.5720546,9.493382
1272530376636,3,271.0,-4.0,-1.0
1272530376640,2,12.125,-2.625,-48.625
1272530376642,1,-0.14982383,0.6946377,9.193735
1272530376717,3,263.0,1.0,-1.0
1272530376719,2,12.875,-2.625,-49.125
1272530376721,1,-0.23154591,-0.08172209,9.043911
1272530376795,3,264.0,-2.0,0.0
1272530376797,2,12.875,-2.375,-49.375
1272530376799,1,-0.040861044,0.3405087,9.234595
1272530376877,3,265.0,-2.0,-2.0
1272530376879,2,13.125,-1.875,-49.625
1272530376881,1,-0.27240697,0.38136974,9.656827
1272530376955,3,264.0,1.0,-1.0
1272530376957,2,13.875,-1.875,-49.375
1272530376959,1,-0.08172209,-0.14982383,9.084772
1272530377035,3,265.0,-1.0,-1.0
1272530377037,2,13.875,-1.0625,-49.375
1272530377039,1,-0.23154591,0.10896278,9.724928
1272530377115,3,261.0,2.0,-4.0
1272530377119,2,13.625,-1.0625,-49.125
1272530377121,1,-0.61291564,-0.27240697,9.724928
1272530377213,3,267.0,-1.0,-4.0
1272530377215,2,13.375,-0.5625,-49.375
1272530377217,1,-0.61291564,0.23154591,9.425281
1272530377275,3,273.0,-1.0,-4.0
1272530377283,2,12.625,0.1875,-49.875
1272530377285,1,-0.6946377,0.23154591,9.575105
1272530377355,3,272.0,0.0,-3.0
1272530377357,2,12.375,-0.3125,-49.625
1272530377359,1,-0.46309182,-0.040861044,8.962189
1272530377437,3,273.0,-1.0,-1.0
1272530377439,2,12.125,0.1875,-49.625
1272530377442,1,-0.23154591,0.19068487,9.615966
1272530377535,3,272.0,0.0,-1.0
1272530377538,2,12.375,-0.0625,-49.375
1272530377541,1,-0.08172209,-0.040861044,9.275456
1272530377595,3,267.0,1.0,-1.0
1272530377597,2,12.375,-1.0625,-49.375
1272530377599,1,-0.19068487,-0.08172209,9.193735
1272530377676,3,267.0,-1.0,-1.0
1272530377679,2,12.125,-0.8125,-49.375
1272530377680,1,-0.14982383,0.14982383,9.425281
1272530377755,3,268.0,-2.0,-1.0
1272530377757,2,12.875,-1.3125,-49.875
1272530377759,1,-0.23154591,0.3405087,9.275456
1272530377873,3,269.0,-2.0,-1.0
1272530377875,2,12.375,-1.0625,-49.625
1272530377877,1,-0.14982383,0.27240697,9.043911
1272530377918,3,274.0,-3.0,-1.0
1272530377923,2,12.625,-0.8125,-49.625
1272530377925,1,-0.23154591,0.50395286,9.343558
1272530377996,3,274.0,-2.0,-2.0
1272530377999,2,12.625,-1.3125,-49.375
1272530378000,1,-0.313268,0.3405087,9.384419
1272530378075,3,275.0,-3.0,-2.0
1272530378077,2,12.375,-1.3125,-48.625
1272530378079,1,-0.313268,0.5720546,9.534244
1272530378157,3,275.0,-4.0,-3.0
1272530378159,2,13.125,-2.125,-48.625
1272530378161,1,-0.42223078,0.6537767,9.466142
1272530378235,3,275.0,-4.0,-1.0
1272530378237,2,13.375,-2.125,-48.625
1272530378239,1,-0.19068487,0.61291564,9.152874
1272530378315,3,275.0,-4.0,-3.0
1272530378579,2,13.625,-2.125,-48.625
1272530378581,1,-0.46309182,0.6946377,9.915613
1272530378590,3,276.0,-5.0,-1.0
1272530378592,2,13.875,-2.375,-49.125
1272530378594,1,-0.10896278,0.88532263,9.656827
1272530378595,2,13.375,-2.625,-49.375
1272530378597,1,-0.19068487,0.7218784,8.962189
1272530378599,3,272.0,-3.0,1.0
1272530378601,2,13.125,-3.125,-49.375
1272530378603,1,0.19068487,0.42223078,8.730643
1272530378667,3,273.0,-6.0,2.0
1272530378669,2,12.375,-3.375,-49.625
1272530378670,1,0.29964766,0.92618364,9.275456
1272530378745,3,273.0,-5.0,1.0
1272530378747,2,11.125,-3.875,-49.375
1272530378768,1,0.08172209,0.7627395,9.493382
1272530378825,3,269.0,-3.0,1.0
1272530378827,2,10.375,-3.875,-49.375
1272530378829,1,0.23154591,0.50395286,9.152874
1272530378913,3,268.0,-3.0,4.0
1272530378915,2,9.875,-4.125,-49.875
1272530378916,1,0.6537767,0.42223078,9.112013
1272530378987,3,272.0,-7.0,6.0
1272530378989,2,9.375,-4.375,-49.625
1272530378990,1,0.9125633,1.1168685,9.043911
1272530379065,3,263.0,-1.0,1.0
1272530379067,2,9.375,-4.125,-49.875
1272530379088,1,0.14982383,0.23154591,9.915613
1272530379145,3,270.0,-7.0,2.0
1272530379147,2,9.125,-4.625,-49.875
1272530379149,1,0.3405087,1.0760075,9.00305
1272530379227,3,269.0,-4.0,1.0
1272530379229,2,8.375,-4.375,-49.625
1272530379230,1,0.23154591,0.6537767,9.084772
1272530379305,3,269.0,-5.0,3.0
1272530379307,2,8.375,-4.625,-49.625
1272530379309,1,0.42223078,0.7218784,8.962189
1272530379401,3,268.0,-4.0,3.0
1272530379403,2,8.1875,-4.9375,-49.625
1272530379404,1,0.50395286,0.7218784,9.302697
1272530379545,3,251.0,3.0,1.0
1272530379547,2,8.625,-4.125,-49.875
1272530379549,1,0.10896278,-0.50395286,10.269742
1272530379560,3,267.0,-8.0,4.0
1272530379562,2,9.375,-4.375,-49.875
1272530379564,1,0.53119355,1.2666923,8.539958
1272530379636,3,261.0,0.0,2.0
1272530379638,2,9.875,-3.625,-49.875
1272530379640,1,0.29964766,0.040861044,9.152874
1272530379716,3,268.0,-4.0,2.0
1272530379718,2,10.125,-2.625,-49.625
1272530379720,1,0.29964766,0.7627395,9.847511
1272530379795,3,273.0,-5.0,4.0
1272530379797,2,9.625,-2.375,-49.875
1272530379799,1,0.61291564,0.84446156,9.384419
1272530379877,3,268.0,-1.0,3.0
1272530379879,2,9.375,-1.875,-49.875
1272530379881,1,0.46309182,0.08172209,9.00305
1272530379955,3,269.0,-2.0,1.0
1272530379957,2,9.125,-1.625,-49.875
1272530379959,1,0.19068487,0.38136974,9.466142
1272530380061,3,268.0,-1.0,3.0
1272530380064,2,8.875,-2.125,-50.125
1272530380066,1,0.42223078,0.19068487,9.275456
1272530380117,3,267.0,0.0,1.0
1272530380119,2,8.875,-1.625,-49.625
1272530380120,1,0.23154591,0.0,9.466142
1272530380199,3,266.0,1.0,2.0
1272530380201,2,8.625,-1.0625,-49.625
1272530380205,1,0.29964766,-0.10896278,9.493382
1272530380293,3,265.0,1.0,2.0
1272530380295,2,8.625,-0.8125,-49.875
1272530380297,1,0.29964766,-0.10896278,9.724928
1272530380358,3,270.0,-1.0,4.0
1272530380360,2,8.875,-0.0625,-49.625
1272530380361,1,0.61291564,0.23154591,9.384419
1272530380482,3,269.0,1.0,2.0
1272530380503,2,9.125,-0.3125,-49.375
1272530380505,1,0.27240697,-0.10896278,9.384419
1272530380535,3,269.0,0.0,1.0
1272530380538,2,9.125,-0.3125,-49.125
1272530380541,1,0.23154591,-0.040861044,9.493382
1272530380615,3,269.0,0.0,2.0
1272530380618,2,9.375,-0.5625,-49.125
1272530380620,1,0.38136974,0.040861044,9.302697
1272530380695,3,269.0,-1.0,3.0
1272530380698,2,9.625,-1.0625,-49.375
1272530380700,1,0.50395286,0.10896278,9.384419
1272530380775,3,268.0,0.0,2.0
1272530380782,2,9.375,-1.625,-49.375
1272530380786,1,0.3405087,0.040861044,9.425281
1272530380855,3,268.0,-1.0,3.0
1272530380858,2,9.625,-1.625,-48.875
1272530380860,1,0.42223078,0.23154591,9.466142
1272530380936,3,267.0,-1.0,3.0
1272530380938,2,9.125,-1.875,-48.875
1272530380940,1,0.50395286,0.10896278,9.425281
1272530381029,3,266.0,-1.0,3.0
1272530381031,2,8.625,-2.125,-48.875
1272530381039,1,0.50395286,0.14982383,9.112013
1272530381095,3,266.0,-2.0,5.0
1272530381097,2,8.375,-2.125,-49.125
1272530381099,1,0.7218784,0.27240697,9.152874
1272530381195,3,265.0,0.0,3.0
1272530381197,2,7.9375,-2.125,-49.875
1272530381199,1,0.53119355,0.08172209,9.466142
1272530381255,3,265.0,-1.0,4.0
1272530381257,2,8.1875,-1.875,-50.125
1272530381259,1,0.6537767,0.23154591,9.575105
1272530381335,3,265.0,-1.0,3.0
1272530381337,2,8.1875,-1.625,-50.125
1272530381339,1,0.5720546,0.19068487,9.534244
1272530381418,2,8.375,-1.625,-50.125
1272530381420,1,0.53119355,0.23154591,9.425281
1272530381505,3,269.0,-3.0,4.0
1272530381507,2,8.625,-1.875,-50.125
1272530381509,1,0.5720546,0.50395286,9.234595
1272530381575,3,270.0,-3.0,3.0
1272530381577,2,8.375,-1.875,-50.125
1272530381579,1,0.53119355,0.46309182,9.384419
1272530381656,3,269.0,-2.0,3.0
1272530381659,2,7.9375,-2.125,-49.875
1272530381661,1,0.53119355,0.27240697,9.234595
1272530381737,3,268.0,-1.0,3.0
1272530381739,2,7.6875,-1.875,-50.125
1272530381741,1,0.46309182,0.19068487,9.384419
1272530381815,3,269.0,-3.0,3.0
1272530381817,2,7.9375,-2.125,-50.375
1272530381838,1,0.5720546,0.46309182,9.466142
1272530381895,2,7.4375,-2.125,-50.125
1272530381897,1,0.46309182,0.46309182,9.343558
1272530381977,3,273.0,-4.0,2.0
1272530381978,2,8.375,-2.375,-50.125
1272530381980,1,0.27240697,0.6946377,9.343558
1272530382055,3,273.0,-3.0,4.0
1272530382057,2,8.625,-2.625,-49.625
1272530382059,1,0.7218784,0.53119355,9.575105
1272530382135,3,273.0,-3.0,5.0
1272530382143,2,7.6875,-2.375,-49.375
1272530382145,1,0.84446156,0.50395286,9.656827
1272530382215,3,268.0,-2.0,3.0
1272530382217,2,8.375,-3.125,-49.875
1272530382219,1,0.53119355,0.3405087,9.193735
1272530382296,3,269.0,-5.0,3.0
1272530382298,2,7.6875,-3.375,-50.125
1272530382300,1,0.53119355,0.7218784,8.771504
1272530382377,3,269.0,-3.0,2.0
1272530382379,2,7.6875,-3.625,-50.375
1272530382381,1,0.27240697,0.5720546,9.534244
1272530382457,3,269.0,-4.0,3.0
1272530382500,2,8.375,-4.375,-50.125
1272530382501,1,0.5720546,0.6946377,9.384419
1272530382535,3,269.0,-5.0,4.0
1272530382537,2,8.1875,-4.125,-49.625
1272530382539,1,0.5720546,0.7627395,9.193735
1272530382615,3,273.0,-7.0,6.0
1272530382617,2,8.625,-4.375,-49.875
1272530382619,1,0.88532263,1.1168685,9.00305
1272530382696,3,266.0,-3.0,2.0
1272530382698,2,8.625,-4.375,-50.125
1272530382700,1,0.27240697,0.46309182,10.419566
1272530382777,3,270.0,-6.0,3.0
1272530382779,2,8.625,-4.375,-49.875
1272530382781,1,0.53119355,0.9942854,9.493382
1272530382941,3,269.0,-5.0,5.0
1272530382944,2,8.625,-5.1875,-50.125
1272530382946,1,0.6537767,0.6946377,8.267551
1272530382947,3,268.0,-5.0,7.0
1272530382949,2,8.375,-5.4375,-49.625
1272530382951,1,0.8036005,0.53119355,6.66035
1272530383015,3,254.0,1.0,2.0
1272530383017,2,8.625,-5.6875,-49.375
1272530383019,1,0.3405087,-0.10896278,10.079058
1272530383115,3,244.0,3.0,2.0
1272530383118,2,8.625,-4.9375,-49.625
1272530383119,1,0.29964766,-0.61291564,11.141444
1272530383175,3,245.0,1.0,3.0
1272530383177,2,8.625,-3.125,-49.625
1272530383179,1,0.53119355,-0.14982383,9.724928
1272530383257,3,261.0,-3.0,8.0
1272530383259,2,7.6875,-1.0625,-49.625
1272530383261,1,1.2258313,0.50395286,8.880466
1272530383335,3,275.0,-4.0,5.0
1272530383337,2,6.9375,0.4375,-49.875
1272530383339,1,0.9125633,0.7218784,10.691973
1272530383417,3,269.0,2.0,4.0
1272530383419,2,6.1875,0.6875,-49.875
1272530383421,1,0.6946377,-0.42223078,9.997335
1272530383532,3,262.0,4.0,6.0
1272530383580,2,5.9375,0.4375,-49.875
1272530383582,1,0.84446156,-0.61291564,8.471856
1272530383586,3,274.0,-6.0,9.0
1272530383588,2,6.6875,-0.8125,-50.375
1272530383589,1,1.4165162,0.92618364,8.853226
1272530383655,3,273.0,-3.0,5.0
1272530383658,2,7.1875,-2.625,-49.875
1272530383661,1,0.84446156,0.46309182,9.343558
1272530383737,3,262.0,0.0,2.0
1272530383740,2,8.625,-3.625,-49.875
1272530383743,1,0.27240697,0.0,9.697687
1272530383817,3,256.0,-1.0,2.0
1272530383820,2,9.625,-4.625,-49.875
1272530383823,1,0.3405087,0.08172209,9.234595
1272530383895,3,256.0,-3.0,4.0
1272530383898,2,10.125,-5.1875,-49.625
1272530383900,1,0.53119355,0.38136974,8.471856
1272530383975,3,266.0,-7.0,0.0
1272530383978,2,10.625,-5.4375,-49.875
1272530383980,1,-0.08172209,1.3075534,10.079058
1272530384055,3,266.0,-6.0,-2.0
1272530384057,2,10.375,-5.9375,-49.375
1272530384059,1,-0.38136974,1.1168685,9.80665
1272530384144,3,267.0,-8.0,1.0
1272530384146,2,10.125,-6.6875,-49.125
1272530384148,1,0.14982383,1.2666923,8.812365
1272530384215,3,268.0,-9.0,2.0
1272530384217,2,10.125,-7.1875,-48.875
1272530384219,1,0.38136974,1.4165162,8.771504
1272530384295,3,269.0,-10.0,2.0
1272530384297,2,9.875,-7.4375,-48.375
1272530384299,1,0.29964766,1.5390993,9.00305
1272530384375,3,264.0,-6.0,2.0
1272530384377,2,9.875,-7.6875,-48.875
1272530384379,1,0.27240697,1.0351465,9.275456
1272530384480,3,264.0,-7.0,2.0
1272530384482,2,10.125,-7.4375,-48.875
1272530384484,1,0.3405087,1.1168685,9.302697
1272530384536,3,264.0,-6.0,1.0
1272530384538,2,10.875,-7.1875,-48.875
1272530384540,1,0.14982383,1.0760075,9.493382
1272530384617,3,265.0,-8.0,1.0
1272530384619,2,10.875,-6.9375,-49.375
1272530384620,1,0.19068487,1.2666923,9.152874
1272530384695,3,266.0,-8.0,0.0
1272530384697,2,11.375,-6.6875,-49.625
1272530384699,1,0.040861044,1.2258313,9.112013
1272530384776,3,266.0,-6.0,0.0
1272530384778,2,11.625,-6.6875,-49.875
1272530384780,1,-0.040861044,1.0351465,9.493382
1272530384857,3,266.0,-6.0,-1.0
1272530384867,2,11.625,-6.1875,-50.125
1272530384870,1,-0.08172209,0.95342433,9.043911
1272530384935,2,12.875,-5.9375,-49.875
1272530384937,1,-0.08172209,0.9942854,9.234595
1272530385016,3,267.0,-6.0,-1.0
1272530385018,2,12.375,-5.4375,-49.875
1272530385020,1,-0.14982383,1.0351465,9.343558
1272530385113,2,12.375,-5.4375,-49.375
1272530385115,1,-0.08172209,0.95342433,9.193735
1272530385175,3,267.0,-5.0,0.0
1272530385177,2,12.625,-5.1875,-49.125
1272530385179,1,-0.08172209,0.8036005,9.384419
1272530385257,3,267.0,-5.0,1.0
1272530385259,2,12.375,-4.375,-49.375
1272530385261,1,0.14982383,0.7218784,9.152874
1272530385335,3,267.0,-4.0,-1.0
1272530385337,2,12.875,-3.875,-48.875
1272530385339,1,-0.14982383,0.6537767,9.615966
1272530385417,3,267.0,-4.0,-3.0
1272530385419,2,13.125,-3.375,-49.125
1272530385420,1,-0.53119355,0.61291564,9.697687
1272530385502,3,267.0,-3.0,-3.0
1272530385507,2,13.875,-3.125,-49.125
1272530385509,1,-0.5720546,0.42223078,9.493382
1272530385578,3,266.0,-1.0,-3.0
1272530385580,2,13.875,-2.875,-48.875
1272530385581,1,-0.53119355,0.23154591,9.615966
1272530385655,3,262.0,0.0,-3.0
1272530385657,2,13.875,-2.375,-48.875
1272530385695,1,-0.53119355,-0.040861044,9.466142
1272530385746,3,263.0,0.0,-3.0
1272530385748,2,13.875,-0.8125,-48.625
1272530385750,1,-0.42223078,0.0,9.384419
1272530385825,3,264.0,1.0,-3.0
1272530385827,2,12.625,0.4375,-48.625
1272530385835,1,-0.53119355,-0.14982383,9.275456
1272530385907,3,265.0,1.0,-5.0
1272530385909,2,12.875,0.9375,-48.625
1272530385910,1,-0.84446156,-0.23154591,9.152874
1272530385985,3,264.0,4.0,-5.0
1272530385987,2,13.375,1.4375,-48.375
1272530385989,1,-0.88532263,-0.6537767,9.615966
1272530386065,3,269.0,0.0,-4.0
1272530386084,2,14.0625,1.1875,-48.625
1272530386085,1,-0.6946377,-0.040861044,9.343558
1272530386145,3,269.0,1.0,-5.0
1272530386147,2,15.3125,0.6875,-48.375
1272530386148,1,-0.88532263,-0.08172209,9.234595
1272530386226,2,15.3125,1.1875,-48.375
1272530386228,1,-0.7627395,-0.14982383,9.615966
1272530386305,3,269.0,2.0,-4.0
1272530386307,2,15.5625,0.9375,-48.375
1272530386308,1,-0.6946377,-0.29964766,9.615966
1272530386385,3,269.0,2.0,-5.0
1272530386387,2,15.3125,1.1875,-48.375
1272530386389,1,-0.8036005,-0.29964766,9.302697
1272530386475,3,265.0,4.0,-4.0
1272530386492,2,15.0625,1.4375,-48.875
1272530386494,1,-0.7627395,-0.6946377,9.80665
1272530386591,3,270.0,1.0,-4.0
1272530386593,2,15.0625,1.75,-48.625
1272530386595,1,-0.61291564,-0.10896278,9.112013
1272530386627,3,269.0,4.0,-6.0
1272530386629,2,14.8125,2.25,-49.125
1272530386630,1,-1.0351465,-0.6537767,9.765789
1272530386705,3,270.0,2.0,-6.0
1272530386707,2,14.8125,2.5,-49.125
1272530386708,1,-0.95342433,-0.29964766,9.302697
1272530386787,3,271.0,2.0,-6.0
1272530386788,2,14.5625,2.75,-49.125
1272530386790,1,-0.9942854,-0.3405087,9.656827
1272530386869,3,272.0,2.0,-6.0
1272530386871,2,15.3125,2.5,-49.625
1272530386875,1,-0.92618364,-0.27240697,9.343558
1272530386945,2,15.3125,2.5,-49.375
1272530386947,1,-0.9942854,-0.38136974,9.275456
1272530387026,3,272.0,3.0,-5.0
1272530387028,2,15.0625,2.5,-49.125
1272530387030,1,-0.8036005,-0.42223078,9.302697
1272530387105,2,15.5625,2.5,-49.125
1272530387107,1,-0.92618364,-0.46309182,9.615966
1272530387215,2,15.0625,2.5,-48.625
1272530387217,1,-0.88532263,-0.46309182,9.493382
1272530387265,3,272.0,2.0,-6.0
1272530387268,2,15.5625,2.75,-48.875
1272530387270,1,-0.9942854,-0.38136974,9.493382
1272530387345,3,272.0,2.0,-5.0
1272530387347,1,-0.84446156,-0.38136974,9.384419
1272530387425,3,272.0,3.0,-5.0
1272530387438,2,15.3125,2.75,-48.875
1272530387440,1,-0.88532263,-0.42223078,9.575105
1272530387685,3,272.0,3.0,-6.0
1272530387687,2,15.5625,2.5,-49.375
1272530387689,1,-0.92618364,-0.46309182,9.493382
1272530387691,3,272.0,2.0,-5.0
1272530387693,2,15.0625,2.0,-49.125
1272530387696,1,-0.84446156,-0.3405087,9.575105
1272530387699,2,15.3125,2.0,-49.375
1272530387700,1,-0.88532263,-0.38136974,9.425281
1272530387746,3,271.0,3.0,-6.0
1272530387748,2,15.3125,2.25,-48.875
1272530387750,1,-0.92618364,-0.53119355,9.534244
1272530387835,3,271.0,2.0,-5.0
1272530387838,2,15.0625,2.75,-48.875
1272530387839,1,-0.88532263,-0.38136974,9.466142
1272530387916,3,271.0,3.0,-6.0
1272530387918,1,-0.95342433,-0.50395286,9.384419
1272530387995,3,271.0,3.0,-5.0
1272530387999,2,15.0625,2.75,-48.375
1272530388000,1,-0.84446156,-0.42223078,9.615966
1272530388097,2,14.5625,2.5,-48.375
1272530388099,1,-0.88532263,-0.46309182,9.466142
1272530388156,2,14.3125,2.25,-48.375
1272530388158,1,-0.7627395,-0.46309182,9.343558
1272530388235,2,14.5625,2.5,-48.625
1272530388251,1,-0.84446156,-0.50395286,9.425281
1272530388315,2,14.5625,2.5,-48.875
1272530388317,1,-0.7627395,-0.46309182,9.425281
1272530388397,3,271.0,2.0,-5.0
1272530388413,2,15.3125,2.25,-49.125
1272530388415,1,-0.84446156,-0.38136974,9.534244
1272530388475,3,271.0,3.0,-6.0
1272530388477,2,15.8125,2.25,-49.125
1272530388479,1,-0.92618364,-0.50395286,9.466142
1272530388570,3,271.0,2.0,-5.0
1272530388572,1,-0.8036005,-0.27240697,9.302697
1272530388636,3,271.0,3.0,-5.0
1272530388639,2,16.0625,2.25,-48.875
1272530388640,1,-0.88532263,-0.50395286,9.493382
1272530388716,3,272.0,1.0,-5.0
1272530388719,2,15.8125,2.5,-48.625
1272530388722,1,-0.84446156,-0.23154591,9.466142
1272530388806,3,272.0,3.0,-5.0
1272530388809,2,15.8125,2.25,-48.625
1272530388812,1,-0.84446156,-0.42223078,9.534244
1272530388885,3,272.0,2.0,-5.0
1272530388888,2,15.8125,2.25,-48.375
1272530388890,1,-0.8036005,-0.27240697,9.425281
1272530388965,2,15.8125,2.25,-48.625
1272530388968,1,-0.88532263,-0.29964766,9.466142
1272530389045,2,15.8125,2.5,-48.625
1272530389048,1,-0.88532263,-0.38136974,9.534244
1272530389125,3,273.0,2.0,-5.0
1272530389128,2,15.3125,2.75,-48.625
1272530389130,1,-0.84446156,-0.27240697,9.493382
1272530389205,3,274.0,1.0,-5.0
1272530389208,2,15.5625,3.0,-48.625
1272530389211,1,-0.8036005,-0.19068487,9.343558
1272530389285,3,274.0,3.0,-5.0
1272530389287,2,15.3125,3.0,-48.875
1272530389288,1,-0.7627395,-0.42223078,9.384419
1272530389398,3,275.0,2.0,-5.0
1272530389400,2,14.5625,3.0,-49.375
1272530389402,1,-0.84446156,-0.29964766,9.425281
1272530389452,2,14.3125,3.0,-48.875
1272530389454,1,-0.7627395,-0.29964766,9.425281
1272530389529,2,13.875,2.75,-48.875
1272530389533,1,-0.84446156,-0.3405087,9.534244
1272530389607,2,13.875,3.0,-48.625
1272530389609,1,-0.7627395,-0.29964766,9.302697
1272530389685,3,275.0,3.0,-4.0
1272530389687,2,14.0625,3.0,-48.1875
1272530389689,1,-0.7218784,-0.50395286,9.534244
1272530389787,3,275.0,2.0,-5.0
1272530389789,2,14.3125,2.75,-48.625
1272530389791,1,-0.7627395,-0.29964766,9.193735
1272530389845,2,14.5625,2.75,-48.625
1272530389847,1,-0.84446156,-0.29964766,9.615966
1272530389925,3,275.0,2.0,-4.0
1272530389927,2,13.875,2.5,-49.125
1272530389928,1,-0.5720546,-0.27240697,9.234595
1272530390005,3,276.0,0.0,-5.0
1272530390007,2,14.0625,2.25,-49.625
1272530390009,1,-0.7627395,-0.040861044,9.302697
1272530390085,3,275.0,3.0,-5.0
1272530390087,2,13.875,2.5,-49.875
1272530390088,1,-0.84446156,-0.46309182,9.493382
1272530390165,3,274.0,3.0,-3.0
1272530390168,2,14.0625,2.0,-50.125
1272530390170,1,-0.53119355,-0.42223078,9.193735
1272530390245,3,274.0,1.0,-3.0
1272530390247,2,14.0625,1.75,-49.875
1272530390248,1,-0.53119355,-0.19068487,9.615966
1272530390327,3,273.0,2.0,-2.0
1272530390329,2,13.625,1.1875,-49.375
1272530390330,1,-0.38136974,-0.27240697,9.384419
1272530390405,3,272.0,2.0,-4.0
1272530390407,2,13.375,0.9375,-49.625
1272530390409,1,-0.6537767,-0.29964766,9.534244
1272530390485,7,24.0,0.0,0.0
1272530390487,3,272.0,1.0,-3.0
1272530390489,2,12.875,1.1875,-49.875
1272530390490,1,-0.5720546,-0.14982383,9.343558
1272530390565,2,13.125,1.1875,-49.875
1272530390567,1,-0.50395286,-0.23154591,9.343558
1272530390664,3,271.0,2.0,-3.0
1272530390666,2,13.125,1.1875,-50.625
1272530390667,1,-0.53119355,-0.3405087,9.384419
1272530390725,3,271.0,3.0,-3.0
1272530390727,2,13.375,2.0,-49.625
1272530390728,1,-0.50395286,-0.42223078,9.466142
1272530390805,3,271.0,2.0,-2.0
1272530390807,2,12.875,2.25,-49.125
